Product_Name,Electronics_Stock,Unit_Price,Sales_Volume,Inventory_Value
Hitachi Prime Refrigerator (Space Gray) #2927,372.0,43707.2,661.0,16259078.399999999
Xiaomi Max Air Purifier (Space Gray) #10939,16.0,62234.23,593.0,995747.68
Hitachi Prime Washing Machine (Jet Black) #4427,498.0,77287.06,170.0,38488955.879999995
Sharp Max Dryer (Space Gray) #4638,220.0,62356.82,161.0,13718500.4
Tefal Elite QLED TV (Midnight Blue) #2266,386.0,13969.93,843.0,5392392.98
Sony Elite QLED TV (Jet Black) #2560,187.0,18703.37,6.0,3497530.19
Xiaomi Prime Dishwasher (Arctic Silver) #8179,303.0,58788.37,840.0,17812876.11
Mitsubishi Air Dryer (Rose Gold) #5109,182.0,21043.64,519.0,3829942.48
Hitachi Elite Vacuum Cleaner (Jet Black) #8867,81.0,73357.51,350.0,5941958.31
Mitsubishi Neo Air Conditioner (Midnight Blue) #5904,404.0,20501.9,523.0,8282767.600000001
Dyson Neo Vacuum Cleaner (Space Gray) #8294,17.0,75187.6,285.0,1278189.2000000002
Dyson Elite OLED TV (Rose Gold) #1514,70.0,65087.61,611.0,4556132.7
Xiaomi Turbo OLED TV (Arctic Silver) #1894,158.0,32334.46,755.0,5108844.68
Tefal Ultra OLED TV (Space Gray) #1021,60.0,54978.73,573.0,3298723.8000000003
Mitsubishi Turbo OLED TV (Arctic Silver) #1899,110.0,77165.17,226.0,8488168.7
Miele Air OLED TV (Pearl White) #1207,259.0,54458.38,487.0,14104720.42
Sharp Pro OLED TV (Rose Gold) #1458,124.0,63797.03,713.0,7910831.72
Sony Max Refrigerator (Jet Black) #3430,315.0,79874.16,220.0,25160360.400000002
Miele Max Robot Vacuum (Midnight Blue) #9442,2.0,33951.68,770.0,67903.36
Mitsubishi Smart Washing Machine (Jet Black) #4389,142.0,24755.94,870.0,3515343.48
Whirlpool Pro Dryer (Midnight Blue) #4911,123.0,30898.7,238.0,3800540.1
Daikin Prime Air Conditioner (Arctic Silver) #6383,157.0,33536.73,754.0,5265266.61
Miele Neo OLED TV (Rose Gold) #1552,378.0,20973.48,491.0,7927975.4399999995
Xiaomi Turbo Washing Machine (Midnight Blue) #4144,236.0,40186.0,336.0,9483896.0
LG Ultra Dishwasher (Jet Black) #7917,70.0,12657.45,814.0,886021.5
Samsung Classic Refrigerator (Pearl White) #3056,181.0,64877.5,585.0,11742827.5
Philips Prime Refrigerator (Space Gray) #2925,181.0,57072.57,148.0,10330135.17
Dyson Max OLED TV (Jet Black) #1634,396.0,32482.57,517.0,12863097.72
Hitachi Smart Microwave (Jet Black) #7082,347.0,61578.79,197.0,21367840.13
Sony Prime Electric Kettle (Pearl White) #10270,194.0,25870.08,96.0,5018795.5200000005
Panasonic Smart Electric Kettle (Jet Black) #10678,201.0,16721.48,406.0,3361017.48
Sony Classic OLED TV (Space Gray) #1105,421.0,66990.36,932.0,28202941.56
Whirlpool Max Washing Machine (Midnight Blue) #4041,8.0,21486.77,446.0,171894.16
Mitsubishi Air QLED TV (Arctic Silver) #2709,399.0,2938.4,688.0,1172421.6
Mitsubishi Smart OLED TV (Space Gray) #1089,346.0,44731.49,513.0,15477095.54
Xiaomi Classic Dishwasher (Jet Black) #8014,408.0,72740.08,924.0,29677952.64
Xiaomi Ultra Washing Machine (Rose Gold) #4174,480.0,43484.26,394.0,20872444.8
LG Ultra QLED TV (Space Gray) #1917,125.0,59607.51,626.0,7450938.75
Panasonic Max Vacuum Cleaner (Jet Black) #8833,273.0,8130.25,915.0,2219558.25
Miele Prime Dishwasher (Midnight Blue) #7732,78.0,57851.57,348.0,4512422.46
Mitsubishi Turbo Refrigerator (Space Gray) #2949,289.0,6290.1,581.0,1817838.9000000001
Sharp Elite Dishwasher (Space Gray) #7368,21.0,28210.99,493.0,592430.79
Samsung Pro OLED TV (Space Gray) #1001,483.0,43637.29,354.0,21076811.07
Hitachi Smart Vacuum Cleaner (Arctic Silver) #9032,268.0,67171.04,641.0,18001838.72
LG Air Microwave (Jet Black) #7047,307.0,56124.04,841.0,17230080.28
Philips Ultra Washing Machine (Space Gray) #3720,120.0,22771.27,90.0,2732552.4
LG Elite Electric Kettle (Arctic Silver) #10812,118.0,73028.48,323.0,8617360.639999999
Miele Classic Washing Machine (Midnight Blue) #4117,94.0,19294.72,741.0,1813703.6800000002
Sony Ultra Electric Kettle (Rose Gold) #10465,194.0,25954.88,788.0,5035246.72
Miele Pro Dryer (Pearl White) #4762,480.0,63551.45,2.0,30504696.0
Panasonic Elite OLED TV (Pearl White) #1213,420.0,23757.42,459.0,9978116.399999999
Daikin Ultra OLED TV (Arctic Silver) #1778,184.0,26196.1,233.0,4820082.399999999
Samsung Air Washing Machine (Arctic Silver) #4496,194.0,40658.05,368.0,7887661.7
Miele Classic Robot Vacuum (Jet Black) #9817,57.0,34132.95,752.0,1945578.15
Panasonic Neo Refrigerator (Pearl White) #3043,403.0,28219.94,255.0,11372635.82
Philips Ultra Microwave (Space Gray) #6420,467.0,58645.87,503.0,27387621.290000003
Dyson Pro Microwave (Arctic Silver) #7154,354.0,51245.59,147.0,18140938.86
LG Classic Robot Vacuum (Pearl White) #9357,447.0,32262.5,86.0,14421337.5
Hitachi Pro Robot Vacuum (Jet Black) #9707,450.0,11503.87,47.0,5176741.5
Philips Elite Robot Vacuum (Midnight Blue) #9465,136.0,30287.8,201.0,4119140.8
Miele Classic Dryer (Rose Gold) #5167,175.0,78637.41,868.0,13761546.75
Sharp Max Dryer (Pearl White) #4788,223.0,26946.24,4.0,6009011.5200000005
Daikin Prime OLED TV (Rose Gold) #1583,245.0,48545.92,806.0,11893750.4
Whirlpool Pro Air Purifier (Space Gray) #10911,329.0,16376.99,774.0,5388029.71
Whirlpool Smart Air Purifier (Space Gray) #10986,484.0,9345.18,870.0,4523067.12
Whirlpool Classic OLED TV (Space Gray) #1116,361.0,50881.45,359.0,18368203.45
Mitsubishi Max Dishwasher (Midnight Blue) #7644,155.0,30895.53,406.0,4788807.149999999
Panasonic Max Electric Kettle (Space Gray) #10033,152.0,27496.02,369.0,4179395.04
Tefal Air Air Purifier (Space Gray) #10951,445.0,46418.11,972.0,20656058.95
Dyson Classic Robot Vacuum (Arctic Silver) #9959,63.0,43394.35,0.0,2733844.05
Sharp Classic QLED TV (Arctic Silver) #2763,70.0,20828.71,404.0,1458009.7
Sony Smart Refrigerator (Space Gray) #2875,403.0,39784.4,698.0,16033113.200000001
Mitsubishi Elite Washing Machine (Rose Gold) #4224,463.0,73716.46,590.0,34130720.980000004
Samsung Smart OLED TV (Rose Gold) #1526,416.0,53105.64,482.0,22091946.24
Sony Smart Vacuum Cleaner (Rose Gold) #8725,104.0,28426.53,802.0,2956359.12
Tefal Neo Washing Machine (Pearl White) #3946,372.0,54983.95,515.0,20454029.4
Panasonic Prime Dryer (Arctic Silver) #5473,62.0,46230.55,415.0,2866294.1
Sony Classic Microwave (Pearl White) #6655,418.0,54176.14,294.0,22645626.52
Mitsubishi Air Microwave (Jet Black) #7059,221.0,59725.16,116.0,13199260.360000001
Mitsubishi Air QLED TV (Space Gray) #1959,388.0,29295.36,314.0,11366599.68
Miele Max Dishwasher (Space Gray) #7342,350.0,63897.18,264.0,22364013.0
Panasonic Max Dryer (Space Gray) #4633,136.0,74964.3,635.0,10195144.8
Sony Pro QLED TV (Pearl White) #2050,79.0,15408.35,361.0,1217259.6500000001
Philips Smart Washing Machine (Jet Black) #4380,125.0,44009.48,752.0,5501185.0
Samsung Smart Dryer (Space Gray) #4676,164.0,55176.71,395.0,9048980.44
Samsung Smart Microwave (Midnight Blue) #6776,92.0,56680.49,802.0,5214605.08
Sony Air Electric Kettle (Space Gray) #10045,454.0,18310.02,703.0,8312749.08
Panasonic Prime Dishwasher (Pearl White) #7573,164.0,10201.0,198.0,1672964.0
Dyson Smart Air Conditioner (Jet Black) #6179,44.0,64179.15,758.0,2823882.6
LG Classic QLED TV (Jet Black) #2607,98.0,28036.62,336.0,2747588.76
Bosch Pro Dryer (Space Gray) #4610,153.0,37581.96,636.0,5750039.88
Sharp Pro Electric Kettle (Arctic Silver) #10758,263.0,21403.86,498.0,5629215.18
Philips Max Dishwasher (Midnight Blue) #7635,107.0,75472.0,211.0,8075504.0
Hitachi Neo Air Purifier (Space Gray) #10997,310.0,36267.16,521.0,11242819.600000001
Whirlpool Max OLED TV (Arctic Silver) #1791,43.0,54977.89,103.0,2364049.27
Whirlpool Air Washing Machine (Midnight Blue) #4056,134.0,27030.48,134.0,3622084.32
Sony Max Refrigerator (Pearl White) #2980,461.0,7353.55,318.0,3389986.5500000003
Daikin Turbo Washing Machine (Arctic Silver) #4598,152.0,60388.31,91.0,9179023.12
Panasonic Max QLED TV (Space Gray) #1933,163.0,49503.64,283.0,8069093.32
Mitsubishi Elite Vacuum Cleaner (Pearl White) #8424,87.0,69779.76,520.0,6070839.119999999
Samsung Smart Microwave (Pearl White) #6626,74.0,42941.56,853.0,3177675.44
LG Max QLED TV (Arctic Silver) #2682,371.0,74577.62,919.0,27668297.02
Xiaomi Prime Dryer (Rose Gold) #5179,189.0,55084.62,513.0,10410993.18
Whirlpool Turbo Dishwasher (Space Gray) #7446,282.0,21551.03,536.0,6077390.46
Tefal Elite Dryer (Rose Gold) #5116,289.0,69725.25,334.0,20150597.25
Daikin Smart QLED TV (Space Gray) #1988,86.0,25980.05,79.0,2234284.3
Samsung Air Washing Machine (Pearl White) #3896,381.0,34413.64,617.0,13111596.84
Daikin Ultra Dryer (Pearl White) #4778,230.0,16048.47,222.0,3691148.0999999996
Panasonic Classic Microwave (Pearl White) #6658,31.0,6831.35,768.0,211771.85
Panasonic Neo Washing Machine (Midnight Blue) #4093,31.0,16392.27,724.0,508160.37
Philips Pro Washing Machine (Rose Gold) #4155,136.0,33518.74,629.0,4558548.64
Sharp Ultra Refrigerator (Space Gray) #2823,169.0,2498.02,996.0,422165.38
Hitachi Ultra Electric Kettle (Jet Black) #10622,46.0,56539.09,989.0,2600798.1399999997
Panasonic Air QLED TV (Pearl White) #2098,301.0,79832.83,456.0,24029681.830000002
Xiaomi Turbo Washing Machine (Space Gray) #3844,404.0,2353.23,398.0,950704.92
Miele Max Washing Machine (Jet Black) #4342,32.0,35132.37,747.0,1124235.84
Sharp Max OLED TV (Space Gray) #1038,92.0,5442.22,755.0,500684.24000000005
Sony Neo Dishwasher (Pearl White) #7540,423.0,45554.27,688.0,19269456.209999997
Sharp Ultra Electric Kettle (Rose Gold) #10473,472.0,35596.15,925.0,16801382.8
Whirlpool Air Washing Machine (Jet Black) #4356,487.0,75187.97,105.0,36616541.39
Daikin Pro Vacuum Cleaner (Jet Black) #8813,266.0,14666.0,466.0,3901156.0
Sony Prime Robot Vacuum (Space Gray) #9220,28.0,73594.11,910.0,2060635.08
LG Smart Electric Kettle (Pearl White) #10227,498.0,32973.8,926.0,16420952.400000002
Daikin Ultra Refrigerator (Jet Black) #3428,469.0,47721.44,392.0,22381355.36
Panasonic Neo Air Conditioner (Rose Gold) #6043,347.0,68907.6,422.0,23910937.200000003
Tefal Neo Air Conditioner (Arctic Silver) #6346,345.0,42199.38,687.0,14558786.1
Whirlpool Pro Air Conditioner (Midnight Blue) #5811,187.0,11178.36,183.0,2090353.32
Samsung Smart Robot Vacuum (Midnight Blue) #9476,75.0,40131.11,490.0,3009833.25
Whirlpool Smart OLED TV (Jet Black) #1686,34.0,4308.49,695.0,146488.66
Mitsubishi Turbo Air Conditioner (Pearl White) #5799,259.0,31355.83,220.0,8121159.970000001
Miele Smart Vacuum Cleaner (Pearl White) #8437,478.0,41490.24,677.0,19832334.72
Daikin Neo Refrigerator (Rose Gold) #3353,88.0,79455.22,807.0,6992059.36
Sharp Air Dishwasher (Space Gray) #7353,366.0,60655.84,307.0,22200037.439999998
Xiaomi Elite Air Conditioner (Space Gray) #5569,327.0,48917.18,44.0,15995917.86
Sharp Classic Robot Vacuum (Space Gray) #9213,330.0,79904.94,585.0,26368630.2
Hitachi Air Washing Machine (Space Gray) #3752,283.0,58894.13,829.0,16667038.79
Panasonic Prime Vacuum Cleaner (Arctic Silver) #9073,251.0,59666.73,723.0,14976349.23
Philips Turbo QLED TV (Space Gray) #2040,423.0,72984.57,435.0,30872473.110000003
Tefal Turbo Vacuum Cleaner (Pearl White) #8491,19.0,39646.28,81.0,753279.32
Philips Elite QLED TV (Midnight Blue) #2265,172.0,72864.53,208.0,12532699.16
Bosch Classic Electric Kettle (Pearl White) #10265,209.0,14386.91,77.0,3006864.19
Xiaomi Pro Dishwasher (Arctic Silver) #8059,185.0,62955.34,680.0,11646737.899999999
Hitachi Prime OLED TV (Pearl White) #1277,180.0,8526.26,619.0,1534726.8
Mitsubishi Prime Air Conditioner (Rose Gold) #6084,385.0,46660.47,267.0,17964280.95
Miele Prime Refrigerator (Rose Gold) #3382,471.0,22062.98,436.0,10391663.58
Samsung Prime OLED TV (Rose Gold) #1571,163.0,35847.58,411.0,5843155.54
Bosch Smart QLED TV (Rose Gold) #2435,419.0,20221.42,611.0,8472774.979999999
Miele Neo Air Conditioner (Arctic Silver) #6352,218.0,31224.18,959.0,6806871.24
Sony Air Microwave (Space Gray) #6445,152.0,33809.38,891.0,5139025.76
LG Classic QLED TV (Space Gray) #2007,166.0,61481.65,42.0,10205953.9
Daikin Max Air Conditioner (Space Gray) #5543,249.0,19882.32,181.0,4950697.68
Whirlpool Classic Robot Vacuum (Jet Black) #9816,142.0,57977.73,889.0,8232837.66
Xiaomi Classic Refrigerator (Pearl White) #3064,137.0,28550.04,119.0,3911355.48
Whirlpool Smart QLED TV (Pearl White) #2136,266.0,48760.67,219.0,12970338.219999999
Panasonic Neo Air Conditioner (Arctic Silver) #6343,225.0,37969.26,74.0,8543083.5
Xiaomi Turbo OLED TV (Pearl White) #1294,94.0,57962.38,756.0,5448463.72
Panasonic Pro Refrigerator (Jet Black) #3403,392.0,28418.35,274.0,11139993.2
Sharp Neo Dryer (Midnight Blue) #4998,330.0,64250.97,250.0,21202820.1
Tefal Turbo Dryer (Space Gray) #4741,268.0,66308.48,950.0,17770672.64
Miele Elite Electric Kettle (Pearl White) #10222,480.0,79949.13,71.0,38375582.400000006
Dyson Ultra Washing Machine (Space Gray) #3719,487.0,70143.93,203.0,34160093.91
Dyson Air Electric Kettle (Pearl White) #10199,173.0,70444.77,554.0,12186945.21
Philips Air Air Conditioner (Jet Black) #6150,374.0,3943.06,866.0,1474704.44
Panasonic Classic Washing Machine (Space Gray) #3808,335.0,37118.29,540.0,12434627.15
Samsung Classic OLED TV (Rose Gold) #1556,111.0,40348.58,812.0,4478692.38
Sony Smart Robot Vacuum (Arctic Silver) #9925,468.0,6361.38,251.0,2977125.84
Bosch Turbo Air Conditioner (Pearl White) #5795,100.0,31667.0,714.0,3166700.0
Xiaomi Elite Refrigerator (Jet Black) #3469,33.0,18531.08,869.0,611525.64
Panasonic Turbo Dryer (Space Gray) #4738,452.0,36695.02,149.0,16586149.04
Whirlpool Smart Dryer (Jet Black) #5286,133.0,14069.0,611.0,1871177.0
Xiaomi Air Refrigerator (Arctic Silver) #3604,139.0,33193.11,346.0,4613842.29
LG Elite OLED TV (Midnight Blue) #1362,316.0,37579.58,830.0,11875147.280000001
Xiaomi Ultra Dishwasher (Jet Black) #7924,23.0,54951.36,431.0,1263881.28
Xiaomi Air QLED TV (Arctic Silver) #2704,332.0,49557.01,156.0,16452927.32
Xiaomi Max Refrigerator (Midnight Blue) #3139,242.0,42615.74,864.0,10313009.08
Mitsubishi Smart Washing Machine (Rose Gold) #4239,246.0,61650.21,34.0,15165951.66
Daikin Prime Refrigerator (Rose Gold) #3383,222.0,79960.08,326.0,17751137.76
Xiaomi Classic Vacuum Cleaner (Space Gray) #8314,311.0,12996.23,566.0,4041827.53
Tefal Classic Dryer (Jet Black) #5311,196.0,34911.74,429.0,6842701.04
Hitachi Classic QLED TV (Midnight Blue) #2312,112.0,18834.85,809.0,2109503.1999999997
Sony Max Dryer (Midnight Blue) #4930,278.0,11737.14,583.0,3262924.92
Panasonic Max Microwave (Arctic Silver) #7183,386.0,51671.45,531.0,19945179.7
Samsung Neo QLED TV (Jet Black) #2591,5.0,3695.85,486.0,18479.25
Miele Smart Electric Kettle (Midnight Blue) #10387,471.0,8099.02,498.0,3814638.4200000004
LG Elite Refrigerator (Midnight Blue) #3162,336.0,50100.74,488.0,16833848.64
Whirlpool Turbo Refrigerator (Rose Gold) #3396,276.0,15634.93,455.0,4315240.68
LG Ultra OLED TV (Midnight Blue) #1317,258.0,43433.09,732.0,11205737.219999999
Daikin Prime Air Conditioner (Jet Black) #6233,19.0,39209.87,583.0,744987.53
Daikin Classic Air Conditioner (Rose Gold) #6068,105.0,78121.72,976.0,8202780.600000001
Samsung Turbo Dryer (Midnight Blue) #5036,122.0,5370.41,228.0,655190.02
Philips Ultra Washing Machine (Midnight Blue) #4020,236.0,62266.18,353.0,14694818.48
Sharp Prime Robot Vacuum (Space Gray) #9228,250.0,62588.03,39.0,15647007.5
Sony Air Air Conditioner (Arctic Silver) #6295,262.0,27620.45,570.0,7236557.9
Miele Elite Dryer (Midnight Blue) #4972,226.0,39035.95,254.0,8822124.7
Sony Prime Air Conditioner (Arctic Silver) #6370,79.0,40383.68,342.0,3190310.72
Sharp Smart Dryer (Rose Gold) #5133,230.0,21884.4,806.0,5033412.0
Mitsubishi Elite QLED TV (Space Gray) #1974,486.0,37902.05,894.0,18420396.3
Samsung Neo Vacuum Cleaner (Space Gray) #8291,65.0,26768.35,484.0,1739942.75
Xiaomi Air QLED TV (Space Gray) #1954,241.0,55504.13,568.0,13376495.33
Tefal Pro Electric Kettle (Midnight Blue) #10306,84.0,41843.48,661.0,3514852.3200000003
Tefal Elite Air Conditioner (Rose Gold) #6016,455.0,13057.67,490.0,5941239.85
Bosch Prime Electric Kettle (Jet Black) #10730,444.0,64434.24,854.0,28608802.56
Philips Turbo Vacuum Cleaner (Pearl White) #8490,17.0,37848.59,254.0,643426.0299999999
Philips Turbo QLED TV (Jet Black) #2640,41.0,9069.57,543.0,371852.37
Sony Neo QLED TV (Midnight Blue) #2290,374.0,6168.95,877.0,2307187.3
Sony Max QLED TV (Rose Gold) #2380,97.0,32846.69,436.0,3186128.93
Daikin Prime Refrigerator (Space Gray) #2933,154.0,8092.97,116.0,1246317.3800000001
Bosch Ultra Air Conditioner (Pearl White) #5675,174.0,27360.72,890.0,4760765.28
Hitachi Turbo OLED TV (Arctic Silver) #1892,131.0,74268.91,601.0,9729227.21
Miele Smart Vacuum Cleaner (Space Gray) #8287,468.0,28364.69,211.0,13274674.92
Samsung Smart Air Conditioner (Midnight Blue) #5876,125.0,20560.1,831.0,2570012.5
Samsung Classic Vacuum Cleaner (Jet Black) #8906,144.0,77504.12,966.0,11160593.28
Dyson Neo Robot Vacuum (Space Gray) #9194,268.0,42443.07,780.0,11374742.76
Dyson Smart Electric Kettle (Midnight Blue) #10379,3.0,43929.24,52.0,131787.72
Tefal Elite Refrigerator (Jet Black) #3466,83.0,68300.72,159.0,5668959.76
Hitachi Pro Vacuum Cleaner (Rose Gold) #8657,96.0,75060.35,353.0,7205793.600000001
Sharp Classic Refrigerator (Space Gray) #2913,306.0,21179.03,250.0,6480783.18
Tefal Max Washing Machine (Space Gray) #3736,65.0,37919.2,624.0,2464748.0
Tefal Prime OLED TV (Jet Black) #1726,333.0,24202.98,899.0,8059592.34
Mitsubishi Pro Vacuum Cleaner (Space Gray) #8214,431.0,64116.43,938.0,27634181.330000002
Bosch Turbo Robot Vacuum (Space Gray) #9245,455.0,32724.43,377.0,14889615.65
Whirlpool Turbo QLED TV (Arctic Silver) #2796,494.0,70509.32,201.0,34831604.080000006
Philips Neo Dryer (Pearl White) #4845,478.0,17932.3,644.0,8571639.4
Miele Neo Dishwasher (Space Gray) #7402,332.0,78076.25,444.0,25921315.0
Tefal Max QLED TV (Space Gray) #1936,396.0,27621.93,946.0,10938284.28
Sony Ultra Refrigerator (Rose Gold) #3265,304.0,4958.88,516.0,1507499.52
Mitsubishi Elite OLED TV (Arctic Silver) #1824,183.0,50910.42,681.0,9316606.86
Mitsubishi Elite Vacuum Cleaner (Space Gray) #8274,395.0,39736.12,734.0,15695767.4
Xiaomi Max QLED TV (Rose Gold) #2389,391.0,11900.46,972.0,4653079.859999999
Xiaomi Classic Washing Machine (Arctic Silver) #4564,324.0,57231.99,673.0,18543164.759999998
Mitsubishi Ultra Microwave (Space Gray) #6429,200.0,10027.02,776.0,2005404.0
Miele Ultra Vacuum Cleaner (Jet Black) #8827,30.0,33983.45,962.0,1019503.4999999999
Philips Turbo Microwave (Pearl White) #6690,252.0,49948.66,72.0,12587062.32
Panasonic Smart Vacuum Cleaner (Jet Black) #8878,354.0,42040.92,371.0,14882485.68
Sharp Elite Refrigerator (Space Gray) #2868,248.0,50752.1,459.0,12586520.799999999
Miele Neo Robot Vacuum (Space Gray) #9202,345.0,38120.67,131.0,13151631.149999999
Samsung Turbo Vacuum Cleaner (Pearl White) #8486,379.0,76974.41,770.0,29173301.39
Whirlpool Air OLED TV (Arctic Silver) #1806,377.0,55460.94,912.0,20908774.380000003
Philips Pro Air Conditioner (Midnight Blue) #5805,223.0,41594.92,895.0,9275667.16
LG Pro Electric Kettle (Pearl White) #10152,263.0,14281.08,761.0,3755924.04
Whirlpool Pro Vacuum Cleaner (Midnight Blue) #8511,442.0,7935.72,889.0,3507588.24
Samsung Classic Vacuum Cleaner (Arctic Silver) #9056,388.0,56846.79,905.0,22056554.52
Xiaomi Turbo Dryer (Arctic Silver) #5494,330.0,70601.55,277.0,23298511.5
Hitachi Smart Refrigerator (Arctic Silver) #3632,165.0,38828.81,919.0,6406753.649999999
Philips Air Robot Vacuum (Arctic Silver) #9900,153.0,47678.07,529.0,7294744.71
Daikin Elite Robot Vacuum (Rose Gold) #9623,433.0,33106.16,18.0,14334967.280000001
LG Max Vacuum Cleaner (Jet Black) #8832,108.0,71420.78,485.0,7713444.24
Sharp Max Dryer (Arctic Silver) #5388,74.0,19893.72,768.0,1472135.28
Bosch Turbo OLED TV (Space Gray) #1145,436.0,46208.69,571.0,20146988.84
LG Ultra Dishwasher (Pearl White) #7467,390.0,71670.17,597.0,27951366.3
Sharp Smart Refrigerator (Pearl White) #3033,201.0,15886.49,960.0,3193184.4899999998
Hitachi Prime Electric Kettle (Space Gray) #10127,201.0,21684.75,710.0,4358634.75
Bosch Classic QLED TV (Pearl White) #2165,354.0,68142.77,897.0,24122540.580000002
Bosch Neo Refrigerator (Pearl White) #3050,324.0,75593.06,659.0,24492151.439999998
Bosch Pro Dryer (Pearl White) #4760,265.0,53500.75,286.0,14177698.75
Bosch Smart Dryer (Arctic Silver) #5435,374.0,31876.94,35.0,11921975.559999999
Bosch Prime Washing Machine (Jet Black) #4430,151.0,59058.46,354.0,8917827.459999999
Sony Neo Robot Vacuum (Space Gray) #9190,285.0,42788.03,657.0,12194588.549999999
Sharp Air Robot Vacuum (Jet Black) #9753,296.0,57195.49,35.0,16929865.04
Dyson Ultra Dishwasher (Arctic Silver) #8069,378.0,69663.38,81.0,26332757.64
Whirlpool Pro Dryer (Arctic Silver) #5361,147.0,15288.99,407.0,2247481.53
Samsung Prime QLED TV (Arctic Silver) #2771,25.0,58521.13,265.0,1463028.25
Samsung Elite Washing Machine (Arctic Silver) #4511,247.0,32534.47,23.0,8036014.09
Samsung Prime OLED TV (Pearl White) #1271,417.0,52639.53,583.0,21950684.009999998
Tefal Max Robot Vacuum (Midnight Blue) #9436,338.0,26002.54,375.0,8788858.52
Hitachi Smart Refrigerator (Pearl White) #3032,291.0,4965.76,251.0,1445036.1600000001
Dyson Elite Electric Kettle (Jet Black) #10664,1.0,51993.27,718.0,51993.27
